n_ann,minority,delta,rep,simulation,method,stat,pvalue,detected
20,0.5,1.5,33,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.5,33,bidirectional,apunim,0.0994885684549889,5.553605003876034e-11,1
20,0.5,1.5,33,bidirectional,Krippendorff delta-alpha,0.06443369623244538,0.004975124378109453,1
20,0.5,1.5,33,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.5,33,bidirectional,chi-squared (Akhtar et al. 2019),3.4665623538764043,0.4829807925361781,0
20,0.5,1.5,33,bidirectional,GMM clustering (Checco/Mignemi),0.02145922746781116,0.4427860696517413,0
20,0.5,1.5,34,unidirectional,apunim,0.12052171180543644,7.504309740149625e-12,1
20,0.5,1.5,34,unidirectional,Krippendorff delta-alpha,0.015356565061159233,0.004975124378109453,1
20,0.5,1.5,34,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.5,34,unidirectional,chi-squared (Akhtar et al. 2019),146.73380366951713,1.0198564989617893e-30,1
20,0.5,1.5,34,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.5,34,bidirectional,apunim,0.06353086005880416,3.0486389224122126e-05,1
20,0.5,1.5,34,bidirectional,Krippendorff delta-alpha,0.05476088552297609,0.004975124378109453,1
20,0.5,1.5,34,bidirectional,aposteriori unimodality (2024),0.0058823529411764705,0.16831683168316833,0
20,0.5,1.5,34,bidirectional,chi-squared (Akhtar et al. 2019),2.255615362595209,0.6888611933931096,0
20,0.5,1.5,34,bidirectional,GMM clustering (Checco/Mignemi),-0.004405286343612335,0.6616915422885572,0
20,0.5,1.5,35,unidirectional,apunim,0.05905924356354186,3.3637800318509025e-05,1
20,0.5,1.5,35,unidirectional,Krippendorff delta-alpha,0.012709276381068058,0.004975124378109453,1
20,0.5,1.5,35,unidirectional,aposteriori unimodality (2024),0.00546448087431694,0.1782178217821782,0
20,0.5,1.5,35,unidirectional,chi-squared (Akhtar et al. 2019),144.230270350025,3.505920138338523e-30,1
20,0.5,1.5,35,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.5,35,bidirectional,apunim,0.08915817923561778,1.1300545948898987e-09,1
20,0.5,1.5,35,bidirectional,Krippendorff delta-alpha,0.04266518962262161,0.004975124378109453,1
20,0.5,1.5,35,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.5,35,bidirectional,chi-squared (Akhtar et al. 2019),1.8310668830704786,0.7667938423645652,0
20,0.5,1.5,35,bidirectional,GMM clustering (Checco/Mignemi),-0.046255506607929514,1.0,0
20,0.5,1.5,36,unidirectional,apunim,0.02107994077244953,0.4069186969986765,0
20,0.5,1.5,36,unidirectional,Krippendorff delta-alpha,0.0082010294252855,0.06467661691542288,0
20,0.5,1.5,36,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.5,36,unidirectional,chi-squared (Akhtar et al. 2019),145.22453720437989,2.147052330633315e-30,1
20,0.5,1.5,36,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.5,36,bidirectional,apunim,0.07008220349397763,1.6228871985637738e-07,1
20,0.5,1.5,36,bidirectional,Krippendorff delta-alpha,0.045195788692371064,0.004975124378109453,1
20,0.5,1.5,36,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.5,36,bidirectional,chi-squared (Akhtar et al. 2019),0.987482803072911,0.9116880287668504,0
20,0.5,1.5,36,bidirectional,GMM clustering (Checco/Mignemi),-0.046255506607929514,1.0,0
20,0.5,1.5,37,unidirectional,apunim,0.055876764144326865,7.671718717550665e-05,1
20,0.5,1.5,37,unidirectional,Krippendorff delta-alpha,0.011877179358401713,0.014925373134328358,1
20,0.5,1.5,37,unidirectional,aposteriori unimodality (2024),0.005747126436781609,0.31683168316831684,0
20,0.5,1.5,37,unidirectional,chi-squared (Akhtar et al. 2019),164.40808031574045,1.6572322808206982e-34,1
20,0.5,1.5,37,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.5,37,bidirectional,apunim,0.0964815394390538,7.567220993802902e-11,1
20,0.5,1.5,37,bidirectional,Krippendorff delta-alpha,0.05403718733495533,0.004975124378109453,1
20,0.5,1.5,37,bidirectional,aposteriori unimodality (2024),0.005780346820809248,0.2376237623762376,0
20,0.5,1.5,37,bidirectional,chi-squared (Akhtar et al. 2019),2.116037805852137,0.7144265539976029,0
20,0.5,1.5,37,bidirectional,GMM clustering (Checco/Mignemi),-0.04441976679622432,1.0,0
20,0.5,1.5,38,unidirectional,apunim,0.06443069413001347,3.740572956012272e-05,1
20,0.5,1.5,38,unidirectional,Krippendorff delta-alpha,0.012754462764898056,0.01990049751243781,1
20,0.5,1.5,38,unidirectional,aposteriori unimodality (2024),0.005780346820809248,0.22772277227722773,0
20,0.5,1.5,38,unidirectional,chi-squared (Akhtar et al. 2019),179.47848296414378,9.650232097898137e-38,1
20,0.5,1.5,38,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.5,38,bidirectional,apunim,0.04901482830405533,0.002053573063646803,1
20,0.5,1.5,38,bidirectional,Krippendorff delta-alpha,0.05224787762244687,0.004975124378109453,1
20,0.5,1.5,38,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.5,38,bidirectional,chi-squared (Akhtar et al. 2019),5.818031170977106,0.2131562079058284,0
20,0.5,1.5,38,bidirectional,GMM clustering (Checco/Mignemi),0.03997779011660189,0.36318407960199006,0
20,0.5,1.5,39,unidirectional,apunim,0.10028854603954462,5.580711623716356e-13,1
20,0.5,1.5,39,unidirectional,Krippendorff delta-alpha,0.024876921406418173,0.004975124378109453,1
20,0.5,1.5,39,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,1.5,39,unidirectional,chi-squared (Akhtar et al. 2019),208.45198404081333,5.719391471065347e-44,1
20,0.5,1.5,39,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,1.5,39,bidirectional,apunim,0.05902597988135395,0.0002272225191314559,1
20,0.5,1.5,39,bidirectional,Krippendorff delta-alpha,0.04483927443737584,0.004975124378109453,1
20,0.5,1.5,39,bidirectional,aposteriori unimodality (2024),0.005917159763313609,0.16831683168316833,0
20,0.5,1.5,39,bidirectional,chi-squared (Akhtar et al. 2019),11.708025271338638,0.01965981904215678,1
20,0.5,1.5,39,bidirectional,GMM clustering (Checco/Mignemi),0.03997779011660189,0.4228855721393035,0
20,0.5,2.0,0,unidirectional,apunim,0.13098791925309816,1.3747274317119418e-18,1
20,0.5,2.0,0,unidirectional,Krippendorff delta-alpha,0.026637265985930858,0.009950248756218905,1
20,0.5,2.0,0,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,2.0,0,unidirectional,chi-squared (Akhtar et al. 2019),317.37547127521907,1.93225139508644e-67,1
20,0.5,2.0,0,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.009950248756218905,1
20,0.5,2.0,0,bidirectional,apunim,0.09500567902712428,6.546252753667118e-11,1
20,0.5,2.0,0,bidirectional,Krippendorff delta-alpha,0.08338345975512934,0.009950248756218905,1
20,0.5,2.0,0,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,2.0,0,bidirectional,chi-squared (Akhtar et al. 2019),7.901548897195584,0.09525188930083185,0
20,0.5,2.0,0,bidirectional,GMM clustering (Checco/Mignemi),-0.046255506607929514,1.0,0
20,0.5,2.0,1,unidirectional,apunim,0.1210045152030841,3.3521211908978593e-15,1
20,0.5,2.0,1,unidirectional,Krippendorff delta-alpha,0.03548172908047065,0.004975124378109453,1
20,0.5,2.0,1,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,2.0,1,unidirectional,chi-squared (Akhtar et al. 2019),269.60785498038706,3.8753459890217405e-57,1
20,0.5,2.0,1,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,2.0,1,bidirectional,apunim,0.15881102459736038,1.3917899632465388e-26,1
20,0.5,2.0,1,bidirectional,Krippendorff delta-alpha,0.09294871691056644,0.004975124378109453,1
20,0.5,2.0,1,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,2.0,1,bidirectional,chi-squared (Akhtar et al. 2019),0.5806071678114139,0.9651941010755392,0
20,0.5,2.0,1,bidirectional,GMM clustering (Checco/Mignemi),0.0,1.0,0
20,0.5,2.0,2,unidirectional,apunim,0.0780565111548934,2.3179203813285578e-09,1
20,0.5,2.0,2,unidirectional,Krippendorff delta-alpha,0.02247704641801923,0.004975124378109453,1
20,0.5,2.0,2,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,2.0,2,unidirectional,chi-squared (Akhtar et al. 2019),204.30572742598036,4.457139923155138e-43,1
20,0.5,2.0,2,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,2.0,2,bidirectional,apunim,0.08562773554702285,1.0486559024645785e-08,1
20,0.5,2.0,2,bidirectional,Krippendorff delta-alpha,0.0829712311156029,0.004975124378109453,1
20,0.5,2.0,2,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,2.0,2,bidirectional,chi-squared (Akhtar et al. 2019),8.471784834458248,0.07574710022827476,0
20,0.5,2.0,2,bidirectional,GMM clustering (Checco/Mignemi),-0.004405286343612335,0.6019900497512438,0
20,0.5,2.0,3,unidirectional,apunim,0.13715065455341455,2.5961797326568544e-18,1
20,0.5,2.0,3,unidirectional,Krippendorff delta-alpha,0.03123402119814922,0.004975124378109453,1
20,0.5,2.0,3,unidirectional,aposteriori unimodality (2024),0.005813953488372093,0.22772277227722773,0
20,0.5,2.0,3,unidirectional,chi-squared (Akhtar et al. 2019),261.75771210663424,1.9063831447734525e-55,1
20,0.5,2.0,3,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,2.0,3,bidirectional,apunim,0.07907701740370031,1.2323122947184012e-08,1
20,0.5,2.0,3,bidirectional,Krippendorff delta-alpha,0.08427688229532593,0.004975124378109453,1
20,0.5,2.0,3,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,2.0,3,bidirectional,chi-squared (Akhtar et al. 2019),1.2216969140323937,0.8745136070002809,0
20,0.5,2.0,3,bidirectional,GMM clustering (Checco/Mignemi),-0.03980099502487562,1.0,0
20,0.5,2.0,4,unidirectional,apunim,0.12766297610032298,2.977021335473112e-16,1
20,0.5,2.0,4,unidirectional,Krippendorff delta-alpha,0.033143659754284016,0.004975124378109453,1
20,0.5,2.0,4,unidirectional,aposteriori unimodality (2024),0.005555555555555556,0.2079207920792079,0
20,0.5,2.0,4,unidirectional,chi-squared (Akhtar et al. 2019),319.6298006986091,6.3037203484743346e-68,1
20,0.5,2.0,4,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,2.0,4,bidirectional,apunim,0.13227229676271202,3.299767432394221e-20,1
20,0.5,2.0,4,bidirectional,Krippendorff delta-alpha,0.07834255505006038,0.004975124378109453,1
20,0.5,2.0,4,bidirectional,aposteriori unimodality (2024),0.005494505494505495,0.31683168316831684,0
20,0.5,2.0,4,bidirectional,chi-squared (Akhtar et al. 2019),7.446504948889795,0.11409146490061071,0
20,0.5,2.0,4,bidirectional,GMM clustering (Checco/Mignemi),-0.030684931506849315,1.0,0
20,0.5,2.0,5,unidirectional,apunim,0.12792866356987165,4.091388460313106e-17,1
20,0.5,2.0,5,unidirectional,Krippendorff delta-alpha,0.022663198506042204,0.004975124378109453,1
20,0.5,2.0,5,unidirectional,aposteriori unimodality (2024),0.005780346820809248,0.27722772277227725,0
20,0.5,2.0,5,unidirectional,chi-squared (Akhtar et al. 2019),229.55513310650673,1.6457376958830167e-48,1
20,0.5,2.0,5,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,2.0,5,bidirectional,apunim,0.16450569035945017,1.1131546313474728e-22,1
20,0.5,2.0,5,bidirectional,Krippendorff delta-alpha,0.08671257112678044,0.004975124378109453,1
20,0.5,2.0,5,bidirectional,aposteriori unimodality (2024),0.005847953216374269,0.4158415841584158,0
20,0.5,2.0,5,bidirectional,chi-squared (Akhtar et al. 2019),7.4395979209133944,0.11440245335106718,0
20,0.5,2.0,5,bidirectional,GMM clustering (Checco/Mignemi),0.0526027397260274,0.24378109452736318,0
20,0.5,2.0,6,unidirectional,apunim,0.09496390222347886,2.2344701144354177e-10,1
20,0.5,2.0,6,unidirectional,Krippendorff delta-alpha,0.02359982712300801,0.004975124378109453,1
20,0.5,2.0,6,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,2.0,6,unidirectional,chi-squared (Akhtar et al. 2019),283.74541000737156,3.4706942117649944e-60,1
20,0.5,2.0,6,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,2.0,6,bidirectional,apunim,0.079690443854164,3.618782250646428e-08,1
20,0.5,2.0,6,bidirectional,Krippendorff delta-alpha,0.0762924943904204,0.004975124378109453,1
20,0.5,2.0,6,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,2.0,6,bidirectional,chi-squared (Akhtar et al. 2019),8.7806847069362,0.06682129551221214,0
20,0.5,2.0,6,bidirectional,GMM clustering (Checco/Mignemi),0.13071895424836602,0.1044776119402985,0
20,0.5,2.0,7,unidirectional,apunim,0.11504610257842492,4.2160875046727343e-14,1
20,0.5,2.0,7,unidirectional,Krippendorff delta-alpha,0.04047100551980165,0.004975124378109453,1
20,0.5,2.0,7,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,2.0,7,unidirectional,chi-squared (Akhtar et al. 2019),241.06247747346046,5.478176798747187e-51,1
20,0.5,2.0,7,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,2.0,7,bidirectional,apunim,0.10390403290027239,1.6033737501814855e-13,1
20,0.5,2.0,7,bidirectional,Krippendorff delta-alpha,0.09158127884211159,0.004975124378109453,1
20,0.5,2.0,7,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,2.0,7,bidirectional,chi-squared (Akhtar et al. 2019),3.0910572315444345,0.542704514277367,0
20,0.5,2.0,7,bidirectional,GMM clustering (Checco/Mignemi),-0.011086474501108648,0.6567164179104478,0
20,0.5,2.0,8,unidirectional,apunim,0.11382904395640941,7.825307579971379e-17,1
20,0.5,2.0,8,unidirectional,Krippendorff delta-alpha,0.030581686124713903,0.004975124378109453,1
20,0.5,2.0,8,unidirectional,aposteriori unimodality (2024),0.005649717514124294,0.18811881188118812,0
20,0.5,2.0,8,unidirectional,chi-squared (Akhtar et al. 2019),266.6959994093246,1.6441095805791418e-56,1
20,0.5,2.0,8,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,2.0,8,bidirectional,apunim,0.0760306018330277,1.378980990023383e-06,1
20,0.5,2.0,8,bidirectional,Krippendorff delta-alpha,0.09206084699734751,0.004975124378109453,1
20,0.5,2.0,8,bidirectional,aposteriori unimodality (2024),0.005681818181818182,0.22772277227722773,0
20,0.5,2.0,8,bidirectional,chi-squared (Akhtar et al. 2019),8.462506777614283,0.07603188511048532,0
20,0.5,2.0,8,bidirectional,GMM clustering (Checco/Mignemi),-0.004405286343612335,0.6318407960199005,0
20,0.5,2.0,9,unidirectional,apunim,0.10001003286727538,5.414530578546453e-11,1
20,0.5,2.0,9,unidirectional,Krippendorff delta-alpha,0.027713268810747205,0.004975124378109453,1
20,0.5,2.0,9,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,2.0,9,unidirectional,chi-squared (Akhtar et al. 2019),226.46905208292858,7.597444975918118e-48,1
20,0.5,2.0,9,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,2.0,9,bidirectional,apunim,0.0945371951261547,2.988761824815303e-10,1
20,0.5,2.0,9,bidirectional,Krippendorff delta-alpha,0.08081785619082077,0.004975124378109453,1
20,0.5,2.0,9,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,2.0,9,bidirectional,chi-squared (Akhtar et al. 2019),5.158682445699723,0.2713997492936533,0
20,0.5,2.0,9,bidirectional,GMM clustering (Checco/Mignemi),0.03997779011660189,0.38308457711442784,0
20,0.5,2.0,10,unidirectional,apunim,0.09676308233958675,6.7076338625299546e-12,1
20,0.5,2.0,10,unidirectional,Krippendorff delta-alpha,0.024745183026339324,0.004975124378109453,1
20,0.5,2.0,10,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,2.0,10,unidirectional,chi-squared (Akhtar et al. 2019),247.58214098857013,2.1597559825100812e-52,1
20,0.5,2.0,10,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,2.0,10,bidirectional,apunim,0.13870509013104432,1.0238051339683678e-22,1
20,0.5,2.0,10,bidirectional,Krippendorff delta-alpha,0.10517278436268007,0.004975124378109453,1
20,0.5,2.0,10,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,2.0,10,bidirectional,chi-squared (Akhtar et al. 2019),11.427033785518322,0.022161605884992518,1
20,0.5,2.0,10,bidirectional,GMM clustering (Checco/Mignemi),0.2191780821917808,0.029850746268656716,1
20,0.5,2.0,11,unidirectional,apunim,0.10553293476857149,1.2961059899791104e-13,1
20,0.5,2.0,11,unidirectional,Krippendorff delta-alpha,0.02674048853527239,0.004975124378109453,1
20,0.5,2.0,11,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,2.0,11,unidirectional,chi-squared (Akhtar et al. 2019),242.79000324788603,2.325864159741386e-51,1
20,0.5,2.0,11,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,2.0,11,bidirectional,apunim,0.07764827509815261,3.821529391641607e-08,1
20,0.5,2.0,11,bidirectional,Krippendorff delta-alpha,0.08040733093307117,0.004975124378109453,1
20,0.5,2.0,11,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,2.0,11,bidirectional,chi-squared (Akhtar et al. 2019),5.057632596817436,0.2814349870536981,0
20,0.5,2.0,11,bidirectional,GMM clustering (Checco/Mignemi),0.11333333333333333,0.1691542288557214,0
20,0.5,2.0,12,unidirectional,apunim,0.11204097981230576,1.4147552764270271e-12,1
20,0.5,2.0,12,unidirectional,Krippendorff delta-alpha,0.02970698689428647,0.004975124378109453,1
20,0.5,2.0,12,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,2.0,12,unidirectional,chi-squared (Akhtar et al. 2019),259.92496350985584,4.733236618922884e-55,1
20,0.5,2.0,12,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,2.0,12,bidirectional,apunim,0.12255599896624608,1.6795659375793384e-14,1
20,0.5,2.0,12,bidirectional,Krippendorff delta-alpha,0.07909824848983216,0.004975124378109453,1
20,0.5,2.0,12,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,2.0,12,bidirectional,chi-squared (Akhtar et al. 2019),3.2776811846095475,0.5124762342749274,0
20,0.5,2.0,12,bidirectional,GMM clustering (Checco/Mignemi),0.04422332780541736,0.4079601990049751,0
20,0.5,2.0,13,unidirectional,apunim,0.09764857035910471,4.649444698536311e-11,1
20,0.5,2.0,13,unidirectional,Krippendorff delta-alpha,0.03012936152325396,0.004975124378109453,1
20,0.5,2.0,13,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,2.0,13,unidirectional,chi-squared (Akhtar et al. 2019),252.11120410712138,2.2842384287488927e-53,1
20,0.5,2.0,13,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,2.0,13,bidirectional,apunim,0.14256704510142562,1.797818249622989e-19,1
20,0.5,2.0,13,bidirectional,Krippendorff delta-alpha,0.08341298709078965,0.004975124378109453,1
20,0.5,2.0,13,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,2.0,13,bidirectional,chi-squared (Akhtar et al. 2019),1.3115343418975562,0.8594155428344254,0
20,0.5,2.0,13,bidirectional,GMM clustering (Checco/Mignemi),0.0526027397260274,0.2935323383084577,0
20,0.5,2.0,14,unidirectional,apunim,0.048287749942541994,0.0005435721002868321,1
20,0.5,2.0,14,unidirectional,Krippendorff delta-alpha,0.03298311259065123,0.004975124378109453,1
20,0.5,2.0,14,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.5,2.0,14,unidirectional,chi-squared (Akhtar et al. 2019),232.62423736794068,3.59444262220174e-49,1
20,0.5,2.0,14,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.5,2.0,14,bidirectional,apunim,0.09384105409161395,1.717524905816242e-10,1
20,0.5,2.0,14,bidirectional,Krippendorff delta-alpha,0.08499078511665603,0.004975124378109453,1
